Words,Count
impossible,8
keep,6
ones,3
eye,6
moment,12
off,18
laborious,1
muchread,1
doctor,3
zachary,1
gray,1
redundant,1
notes,1
hudibras,1
shall,28
am,37
confident,1
single,20
book,4
extant,2
above,22
five,15
hundred,15
quoted,2
could,82
collection,1
late,8
mead,1
few,28
record,4
fewer,2
offer,6
observations,6
reader,20
seldom,19
chooses,1
taken,14
under,29
pretense,5
lending,1
assistance,18
occasions,2
pertinent,1
alone,11
point,5
lay,22
down,32
rule,3
universal,3
truth,37
relator,2
hearer,2
latter,26
never,35
forgive,1
observation,15
former,24
doth,15
convey,9
sensible,3
possibly,20
attained,1
themselves,32
all,207
collecting,1
judgment,6
selecting,1
art,18
suffice,3
unless,15
himself,45
degree,27
highest,8
instruction,7
derive,3
tedious,2
tale,1
fellow,10
pays,3
us,106
our,218
attention,9
nothing,48
think,34
half,13
trouble,7
attain,1
lowest,8
object,11
curiosity,3
active,1
passion,4
constantly,6
employed,9
service,11
power,38
gratify,3
leading,1
principle,2
weak,3
minds,4
render,2
relation,4
voyager,1
possess,3
several,23
eminent,5
rare,4
talents,3
wonderful,4
united,1
person,20
concur,1
certainly,7
writer,5
here,61
narration,1
admits,1
higher,4
ornaments,2
style,5
fact,10
sentiment,1
offers,1
fullest,1
deliberate,1
examination,1
somewhat,10
strange,7
writers,7
extremely,11
common,17
since,20
parsimonious,1
distributor,1
richest,1
bestowed,2
many,62
why,12
exist,2
regard,7
branch,3
history,6
exercised,2
greatest,11
pens,1
erudition,1
delivered,5
goths,1
vandals,1
lawful,1
property,3
altogether,4
difficult,9
determine,5
case,39
exceptions,1
manifest,3
willingly,3
admit,2
burnet,2
addison,2
considered,11
political,6
essayist,1
classics,1
rather,30
title,6
least,43
ambitious,1
affect,4
two,53
three,40
removed,4
mass,1
remain,10
heap,1
dullness,1
appellation,3
voyagewriter,4
desirable,2
unapprised,1
old,27
homer,5
beginning,10
odyssey,5
urged,2
countenance,10
opinion,18
controvert,1
species,4
writing,4
head,15
iliad,2
another,30
far,24
excellent,7
longinus,1
allow,7
day,51
reality,9
telemachus,1
voyagewriting,2
intend,2
romance,2
confounder,1
corrupter,1
supposing,1
hesiod,1
ancient,6
poets,5
mythologists,1
settled,4
design,5
pervert,1
confuse,1
records,2
antiquity,5
effected,1
my,235
part,43
confess,11
honored,1
loved,3
times,11
humble,2
prose,1
noble,4
poems,1
justly,7
collected,5
praise,4
ages,7
read,9
admiration,1
astonishment,3
herodotus,1
thucydides,3
xenophon,1
satisfaction,7
however,44
without,64
excuse,3
limits,1
too,41
straight,1
immensity,1
room,16
extending,2
fiction,4
especially,12
time,68
simple,3
variety,6
offered,5
vain,9
choice,2
meanest,2
doing,10
again,38
excusable,3
done,18
ut,2
speciosa,1
dehine,1
miracula,1
promant,1
properly,4
said,33
turn,3
paintings,1
bold,3
colors,3
everything,6
touch,2
seems,19
represent,4
portraits,1
just,17
landscapes,1
beautiful,9
acknowledge,3
strokes,1
inquiring,2
whether,17
herself,4
journeyman,1
poet,2
formed,5
pattern,2
put,27
pliny,1
pretensions,1
indulgence,4
lie,7
lying,3
sake,4
order,22
insolently,1
impose,2
monstrous,1
improbabilities,1
absurdities,1
upon,31
readers,11
authority,5
treating,2
fathers,2
treat,5
children,6
laymen,1
exacting,1
belief,1
relate,2
foundation,5
taking,9
adapting,1
lies,4
human,22
credulity,2
calculating,1
meridian,1
understanding,2
weakness,2
wickedness,1
impudence,3
often,26
either,26
assert,2
facts,4
contrary,13
honor,14
god,4
visible,4
creation,2
laws,13
histories,2
experience,5
once,17
understand,2
objected,2
nowhere,3
where,37
write,4
12,2
pomp,1
bigotry,1
whole,55
nations,6
firm,4
believers,1
absurd,4
suppositions,1
reply,1
matter,15
believed,6
knew,9
me,130
pope,2
clergy,2
teach,2
christian,5
heterodoxies,1
tenets,1
diametrically,2
nay,12
doctrines,1
zoroaster,1
confucius,1
mahomet,1
immediate,11
catholic,1
thousand,9
knowing,5
changed,8
religion,3
footnote,2
sit,6
draw,4
list,2
stupid,1
senseless,1
incredible,3
paper,6
did,76
vanity,7
present,24
immediately,22
adequate,2
cause,9
besides,13
hunger,10
inducement,1
publishing,2
then,40
inflamed,1
glory,5
having,66
source,1
discourse,3
writings,1
actions,3
directly,6
liable,7
instead,12
filling,2
pages,3
monsters,2
nobody,3
adventures,2
nor,43
happened,16
waste,1
recording,2
challenge,2
right,10
remembered,2
whom,34
trivial,1
happens,2
consequence,10
probably,16
infidelity,1
omit,2
minutest,1
thing,10
detail,1
consideration,4
capable,13
pleasing,4
surprising,3
diverting,1
informing,1
play,2
mistake,5
mrs,23
behns,1
centlivres,1
vice,1
finely,1
ridiculed,1
ignorant,6
pedant,1
government,9
know,18
reason,16
conduct,7
young,14
nobleman,1
committed,6
sent,19
abroad,5
show,6
world,24
knows,6
departure,4
town,6
calls,4
goodness,8
wine,5
tobacco,4
articles,5
importance,3
furnish,4
materials,4
return,14
home,5
humor,6
carried,21
beyond,7
profess,1
intention,4
dealing,2
kinds,4
conceive,9
vast,7
pile,1
pass,8
names,4
lives,6
memoirs,1
etc,4
sends,2
volumes,1
judicious,1
booksellers,1
bodies,4
folio,1
inscribed,1
thus,21
unjustly,1
attributing,1
merit,6
faults,1
endeavored,6
steer,1
clear,6
narrative,6
insinuated,2
unlearned,1
freshwater,3
critics,1
traveled,3
ships,13
solemnly,2
declare,2
impartial,2
deviate,1
less,30
ansons,1
excepted,2
embellishments,1
allowed,6
historian,2
speeches,1
livy,1
sallust,1
literally,1
spoken,2
words,8
seriously,1
aver,1
ease,8
ensuing,2
critic,2
denying,1
ornament,5
diction,1
even,34
circumstance,12
sorry,2
omitted,4
hence,10
advantage,8
loss,13
additional,2
merely,1
incident,3
apprehend,8
candid,1
perceive,2
introduced,3
reflections,2
naturally,2
resulting,1
tend,2
choose,2
air,9
joke,1
laughter,2
none,18
dullest,1
fellows,6
censure,2
passage,10
horace,2
allege,1
defense,1
obviate,1
censures,1
gift,2
foresight,1
fear,8
imputation,1
conjurer,1
undertake,3
task,5
fall,7
direct,3
positive,3
praises,5
leave,15
wholly,1
moderation,1
obliged,24
compares,1
fill,4
sheet,1
set,26
fictitious,1
hint,6
able,13
remember,6
utility,2
arise,3
mr,23
richardson,1
observes,2
secondary,1
agrees,1
affirming,1
pastry,1
cook,5
mere,3
invention,1
sure,20
founded,1
form,13
distinguishing,3
hear,4
saturnine,1
complexion,2
made,36
horrid,1
dupe,1
flattered,2
expectation,3
anything,22
grave,2
conveying,4
useful,8
guardians,1
purpose,6
vehicle,4
bring,14
about,33
revolution,1
rehearsal,1
perfect,9
reformation,1
relating,4
maritime,5
affairs,11
undertaking,3
modest,1
feasible,1
reforming,1
people,22
making,8
vehicular,1
story,4
wheel,1
worse,13
introduction,1
august,1
1753,2
duke,6
portlands,1
medicine,1
near,18
year,11
effects,3
carrying,6
symptoms,5
lingering,1
imperfect,4
gout,1
persuaded,5
ranby,1
kings,9
premier,1
sergeantsurgeon,1
ablest,1
advice,7
branches,1
physical,5
profession,5
go,20
bath,5
accordingly,10
night,13
bowden,1
next,15
post,1
informed,12
she,100
lodging,7
month,5
within,24
days,22
preparing,1
journey,4
fatigued,1
death,7
examinations,1
murders,3
space,1
week,6
gangs,3
streetrobbers,1
received,18
message,5
grace,4
newcastle,1
carrington,3
messenger,4
attend,4
morning,40
lincolnsinnfields,1
business,9
excused,2
myself,36
complying,1
lame,1
ill,8
fatigues,2
lately,6
undergone,6
added,7
distemper,11
summons,4
utmost,15
distress,8
complied,6
happening,2
unfortunately,5
particularly,11
engaged,3
waited,4
gentleman,15
plan,6
invented,2
putting,3
robberies,2
streets,1
promised,7
transmit,1
intended,5
privy,1
council,1
visit,13
cost,8
severe,2
cold,3
notwithstanding,6
four,15
regular,3
reasons,6
arguments,3
support,7
drawn,9
soon,26
acquainting,2
highly,4
approved,4
terms,4
material,1
depositing,1
six,16
pound,7
charge,2
undertook,1
demolish,1
reigning,1
civil,6
policy,4
formidable,1
delayed,1
repeated,4
acquaintance,3
ardent,1
desire,11
warmest,1
turned,3
deep,4
jaundice,3
waters,1
generally,8
reputed,3
infallible,2
eager,4
demolishing,1
gang,4
villains,2
cutthroats,3
accomplishing,1
enabled,1
pay,16
undertaken,4
sum,14
betray,2
thieftakers,1
enlisted,1
fidelity,2
intrepidity,2
weeks,5
money,19
paid,13
treasury,1
pounds,20
entirely,26
dispersed,1
seven,5
actual,1
custody,1
rest,6
driven,2
health,7
reduced,3
extremity,2
continued,15
act,11
examining,3
depositions,1
spent,4
nights,2
difficulty,12
procuring,2
evidence,1
convict,1
streetrobberies,3
guilt,2
party,1
sufficiently,5
apparent,3
satisfy,4
conscience,2
courts,3
justice,9
told,13
oath,1
witness,1
flagitious,1
villain,1
tried,2
character,10
accused,1
crime,2
meanwhile,1
amidst,1
distresses,4
endeavors,4
hellish,1
society,12
utterly,2
extirpated,1
reading,2
news,7
remaining,2
november,1
december,1
murder,1
streetrobbery,1
mentioned,11
papers,2
strictest,4
inquiry,3
false,2
entire,1
freedom,3
during,20
dark,2
months,4
scruple,2
winter,6
stands,7
unrivaled,1
course,4
years,16
recollect,4
outrages,1
began,22
fully,3
accomplished,2
went,11
country,17
deplorable,4
condition,10
diseases,1
dropsy,8
asthma,2
uniting,1
forces,4
destruction,2
lost,15
muscular,1
flesh,10
mine,5
longer,14
thither,5
ride,1
miles,24
intolerable,4
fatigue,5
discharged,5
lodgings,1
hitherto,7
kept,4
earnest,2
look,8
desperate,1
rank,6
heroes,2
became,14
voluntary,2
sacrifices,1
lest,4
catch,1
word,14
unwilling,2
indulge,5
sublime,1
gratification,3
apt,3
take,17
key,2
pitch,1
lower,1
frankly,1
stronger,3
love,9
push,1
private,5
gloomy,1
aspect,6
plundered,1
poor,23
sums,3
ready,15
plunder,2
suspect,1
composing,2
inflaming,1
quarrels,1
porters,1
beggars,1
blush,1
universally,4
practiced,2
refusing,1
shilling,6
undoubtedly,1
income,2
13,3
ayear,3
dirtiest,2
considerable,8
proportion,6
remained,11
clerk,2
sitting,5
sixteen,1
hours,24
twentyfour,6
unwholesome,1
nauseous,1
universe,1
corrupted,1
constitution,5
contaminating,1
morals,1
predecessor,1
used,7
boast,2
how,26
secret,3
fees,1
low,4
due,8
peace,8
employ,2
twenty,5
clerks,1
neither,9
get,13
hope,4
inform,2
yearly,2
pension,1
larger,7
patron,1
convinced,15
error,3
heard,12
utter,2
acting,2
westminster,2
accounts,3
lucrative,1
shown,5
plainly,3
rogue,4
way,25
required,3
confidence,2
chose,6
resigned,3
farther,9
execution,9
brother,7
assistant,1
instances,4
add,5
subject,10
anecdotes,1
laid,18
assure,1
family,11
slenderly,1
provided,8
decline,2
fast,5
accomplish,1
rejoiced,1
greatly,9
seeing,5
apprehended,8
gaining,2
sacrifice,5
popular,1
reach,10
necessity,11
despair,1
disclaim,2
spartan,1
roman,1
patriotism,1
become,14
confession,1
deity,2
giving,6
saw,24
likelihood,1
hold,7
held,2
worth,8
holding,1
envy,4
aim,3
care,11
bestow,1
purchasing,2
moderate,6
provision,4
exceed,5
infinitely,2
succeeded,2
attempt,9
wisely,6
liberally,4
distribution,1
rewards,3
receive,4
example,5
punishments,1
inflict,1
disgrace,2
resentment,3
confer,1
gratitude,3
hard,4
convicted,1
felon,1
bar,2
judge,1
hang,1
stealing,2
horse,6
hanged,4
sir,10
answered,7
everhonored,1
beloved,2
friend,14
horses,3
stolen,4
marlborough,1
parliament,10
deservedly,1
battle,2
blenheim,1
honors,3
bounties,1
account,16
victory,2
past,7
victories,1
obtained,3
dying,1
complication,1
disorders,1
desirous,3
playing,1
advocate,1
occasion,15
fair,5
disdain,3
simply,1
conclusions,2
please,5
proclamation,1
offering,1
apprehending,1
felons,1
felonies,1
places,5
prevented,7
revived,2
formerly,10
secondly,2
proclamations,1
curing,3
evil,11
actually,3
increased,5
multiplied,1
number,18
propagated,1
worst,6
wickedest,1
perjuries,1
snares,1
youth,1
ignorance,8
temptation,3
cannot,17
horror,2
destroyed,1
thirdly,2
expense,13
produced,6
consequences,5
lastly,4
suppressed,2
pointed,3
suppressing,1
permitted,3
annual,3
abovementioned,2
stood,4
terrible,3
christmas,1
lucky,2
interests,1
numbers,7
aged,1
infirm,1
valetudinarians,2
gasped,1
mild,3
winters,1
returned,17
february,1
despaired,3
patient,2
dr,3
ward,3
wished,4
earlier,3
tapped,4
fourteen,3
quarts,4
water,28
belly,8
sudden,6
relaxation,2
caused,2
enervate,1
habit,2
falling,1
agonies,1
memorable,2
pelham,1
slowly,1
feet,1
till,28
acquired,3
took,20
wards,2
medicines,1
perceptible,1
operation,12
particular,15
diaphoretic,1
working,2
require,4
effect,4
declared,21
sweating,1
deal,16
board,34
situation,12
second,10
quart,1
bore,7
attributed,1
dose,2
laudanum,1
prescribed,1
surgeon,8
gave,15
delicious,4
flow,1
spirits,6
afterwards,11
comfortable,4
nap,3
seemed,38
reasonable,6
introduce,2
spring,1
drive,1
maintained,3
footing,2
stage,1
resolved,13
house,37
ealing,1
county,1
middlesex,3
superior,10
kensington,2
gravelpits,1
gravel,2
wider,1
deeper,3
towards,10
south,4
guarded,1
north,3
wind,81
ridge,1
smells,1
smoke,1
london,15
distance,12
fate,2
blows,3
corner,2
east,3
obligations,1
endeavoring,3
serve,2
fee,1
reward,4
powers,5
remedies,2
want,17
unfair,1
puffs,1
credit,3
over,21
triumphing,2
something,5
eluding,1
radical,1
force,8
healed,1
thousands,3
constitutions,1
nostrum,1
panacea,3
cure,3
scholars,1
discovered,8
physician,2
forms,4
education,4
applying,3
skill,5
physic,2
truly,5
asserted,2
modern,8
contributed,1
discovery,6
need,2
bishop,3
cloyne,1
ireland,2
virtues,3
tarwater,8
given,18
inimitable,1
shamefullydistressed,1
female,5
quixote,2
cursory,1
berkeleys,1
treatise,1
observed,7
strongly,3
contends,1
sydenham,1
supposes,1
existence,3
remains,2
undiscovered,1
reperusal,1
asserting,4
stubborn,2
anasarca,1
implies,1
large,24
complaint,1
trial,2
milk,4
diet,4
presently,8
suit,1
betook,3
bishops,1
prescription,1
dosed,1
evening,30
pint,1
tapping,4
limbs,4
distended,1
supposed,11
virtue,1
quantity,6
already,8
delivery,1
trochar,3
slowest,1
degrees,7
undermining,1
attack,1
storm,3
sanguine,2
hopes,8
modesty,3
experienced,4
lessened,4
illness,1
appetite,6
slow,3
bodily,4
daily,10
ripe,1
third,2
favorable,6
appeared,14
faintness,1
chiefly,6
depended,2
chance,3
consisted,4
summer,4
gather,1
encounter,2
inclemencies,1
lessen,1
mouldering,1
away,16
passing,4
intending,1
sun,7
early,4
fullness,1
growth,4
appearance,8
ripeness,1
acquiring,1
maturity,2
wanted,4
heat,2
soften,1
meliorate,1
juices,1
losing,1
ground,2
growing,1
shorter,2
tappings,2
likewise,24
troublesome,2
midsummer,1
quarter,8
drawing,4
close,5
conceived,5
michaelmas,1
steal,3
attacks,1
recruited,1
anywise,1
withstand,1
recall,2
dawnings,1
recovery,2
removing,2
warmer,1
climate,3
finding,4
aix,2
provence,1
difficulties,1
getting,1
insuperable,1
land,25
beside,1
fatiguing,1
ship,77
likely,6
marseilles,1
port,13
mediterranean,1
fixed,4
warm,3
piercing,1
bound,5
immense,2
trade,9
accommodations,1
passengers,22
sail,17
embraced,1
shortness,2
contract,3
prepare,1
expedition,3
haste,5
needless,1
captain,109
twice,2
sailing,6
length,7
invited,1
dinner,17
fordhook,2
asseverations,2
weigh,3
anchor,26
dined,2
according,4
appointment,2
matters,5
orders,17
wednesday,5
river,8
gravesend,8
stay,7
advised,1
wait,3
arrival,11
assigning,1
determined,3
tower,2
june,4
26,1
1754on,1
melancholy,4
beheld,3
arose,3
awake,1
behold,2
creatures,2
doted,1
motherlike,1
fondness,2
guided,1
uncured,1
unhardened,1
doctrine,2
philosophical,1
school,1
learned,6
bear,5
despise,3
conquer,1
submitted,2
fool,4
woman,6
whatsoever,2
enjoy,8
drew,2
suffer,4
eight,4
undergo,1
twelve,4
precisely,1
coach,3
door,3
sooner,8
kissed,1
round,5
resolution,4
wife,32
behaved,2
heroine,1
philosopher,1
tenderest,1
mother,2
eldest,2
daughter,3
followed,4
behavior,9
applauded,1
murmurs,2
philosophers,4
arrived,11
rotherhithe,2
sailed,6
proclamationday,1
consequently,5
holiday,1
customhouse,3
vessel,14
thursday,5
holidays,1
strictly,4
popish,1
calendar,1
numerous,4
contra,1
bonum,1
publicum,1
boat,23
burden,5
archimedes,2
puzzled,2
gone,6
wherries,2
thames,5
idea,16
welch,2
speak,5
esteem,2
conquered,1
ascending,1
hoisted,3
chair,5
lifted,2
pulleys,1
seated,5
cabin,27
refresh,2
landjourney,1
heightened,2
indignation,4
prevent,5
arising,3
mind,11
entrance,1
presented,4
spectacle,1
total,4
contained,3
diseased,1
state,16
ghastly,1
timorous,2
women,11
child,2
abstained,1
looking,1
ran,7
gauntlope,1
rows,1
sailors,16
watermen,2
failed,4
paying,2
compliments,3
insults,1
jests,1
misery,3
personal,4
cruelty,1
inhumanity,2
contemplated,1
concern,3
leads,2
train,1
uncomfortable,1
thoughts,5
barbarous,1
custom,2
peculiar,3
english,10
excrescence,1
uncontrolled,1
licentiousness,1
mistaken,5
liberty,8
shows,4
polished,1
refined,1
requires,6
produce,8
perfection,5
susceptible,1
purge,2
malevolence,2
disposition,6
birth,2
partake,3
savage,2
afraid,3
satisfactory,2
while,34
gods,2
image,1
seem,15
resemblance,5
vilest,2
brutes,2
devils,1
dont,3
taxed,1
sirloin,1
beef,6
placed,5
carrion,1
charged,4
master,11
paltry,2
alehouse,5
dressed,5
demanded,2
elegance,2
arms,1
polite,5
tavern,2
eatinghouse,1
largely,4
luxury,5
27this,1
shore,42
angry,1
bashaw,4
declaring,4
despised,2
forgetting,2
hints,3
presents,2
thirty,11
forty,5
guineas,2
gentlemen,16
contracted,4
surprised,2
parted,1
broke,2
amazement,1
continuance,5
clearly,2
showed,5
meant,2
procrastination,1
fifth,1
weighing,3
postponed,1
saturday,5
disagreeable,3
confines,1
wapping,2
tasting,2
mixture,2
sweet,3
enjoying,8
concord,1
sounds,1
seamen,4
fishwomen,1
oysterwomen,1
vociferous,1
inhabitants,7
shores,2
greater,8
harmony,2
hogarths,1
imagination,2
brought,19
together,12
print,1
deaf,4
ati,1
urgent,1
press,4
threaten,1
fourth,2
discharge,3
performing,3
hearken,1
voice,8
captains,20
contented,4
alternative,2
dear,4
evils,3
exempt,1
characters,5
instance,13
conveyance,9
goods,16
contemptible,3
consult,1
wish,5
principally,1
enter,3
discussion,1
trust,4
catalogue,1
meads,1
library,2
don,1
reserved,2
pen,5
entertain,1
traveling,3
persons,13
performed,6
improving,1
arts,3
sciences,2
advancing,2
substantial,3
learning,2
eminently,1
distinguishes,1
age,5
rise,2
speculative,2
societies,4
europe,4
ofperhaps,1
neighbors,6
mentionedwould,1
assist,5
promoting,1
curious,7
calculated,2
purposes,2
fitted,1
uses,2
labors,2
honorable,4
cheerfully,2
encouraged,2
admission,1
colleges,1
enrollment,1
members,5
communication,3
manuscripts,1
obscure,1
yields,1
residence,5
race,5
member,4
antiquarians,1
hinted,2
conjectures,1
owed,1
lighting,1
accident,5
mention,7
contents,1
king,3
prussia,1
moreover,4
benevolence,1
production,3
northern,2
encourager,1
science,1
assured,9
promote,1
archives,1
searched,2
behalf,1
advantages,4
meditation,1
subverted,1
hearing,5
antiquarian,2
agreed,2
preceding,6
date,2
earliest,1
collections,1
butterflies,1
pretend,1
flood,1
paradise,3
disliked,3
appears,4
curse,1
shortened,1
explained,1
examined,3
ways,4
tracing,1
antiquary,1
upwards,4
downwards,3
leaves,4
discover,2
receives,1
thanks,1
virtuosi,1
explaining,1
mystery,2
profound,1
pursue,2
historical,1
method,5
endeavor,3
referring,1
permit,4
viz,2
vehicles,2
coaches,1
caravans,1
wagons,1
barges,1
boats,4
sizes,1
denominations,1
methods,3
agree,3
comprehend,2
descending,2
minute,5
particulars,2
distinguish,1
conveyed,11
owner,4
appendage,1
trunk,2
box,1
bale,1
baggage,1
stowing,1
packing,1
arises,3
new,4
subjection,4
passenger,3
becomes,1
allegiance,2
conveyer,1
temporary,2
local,1
absolute,16
britain,2
consistent,2
liberties,2
free,8
reconciled,1
move,2
incompatible,1
slavery,2
aristotle,2
politics,2
proved,2
abundantly,3
born,3
slaves,1
except,10
barbarians,2
montesquieu,1
africans,1
slave,5
consists,3
resignation,2
soul,3
disposal,1
retains,1
asiatic,1
countries,3
stagecoachman,2
recognize,2
dominion,2
tyrant,4
turkish,1
defective,2
yourself,1
perform,4
agreement,2
intermediate,1
absolutely,5
carries,1
whither,7
road,3
eat,8
drink,4
pleases,3
sleep,4
bed,3
midnight,1
hurry,6
moments,2
warning,3
ordinarily,1
disposed,1
doors,1
gives,2
allows,2
demands,2
bundle,1
halfacrown,2
suffered,8
quiet,2
hottest,1
tyranny,4
escaped,8
touched,1
dramatic,1
trite,1
generality,2
alike,4
unknown,4
quit,4
travel,3
applicable,1
closely,2
liturgy,1
recommended,5
prayers,4
congregations,2
remarkable,7
joined,3
miserable,4
wretches,3
sickness,3
infants,1
prisoners,1
captives,1
divers,2
stows,1
captaina,1
uncertain,2
signification,1
fix,3
meaning,6
chief,2
comprehension,1
soldiers,4
crew,8
rogues,2
styled,1
fortune,10
stow,2
aboard,8
claim,3
bare,5
command,4
privateer,4
thence,3
derived,4
hoisting,1
military,8
cockade,3
button,1
hat,5
wore,1
sword,4
ordinary,4
swaggered,2
stowed,2
cupboards,1
singular,1
fine,13
insinuate,4
gallantry,1
seventy,1
finicalness,1
courtly,2
nice,3
roughness,2
surly,1
deafening,1
danger,10
delays,2
waiting,2
freight,5
nested,1
southwest,2
blew,2
hurricanes,1
extended,2
comforted,1
assurances,1
pretty,9
acted,3
steward,2
butler,1
sailor,8
offices,3
scrub,1
dexterity,2
deficient,2
ingenuously,1
modestly,1
confessed,1
possessed,5
chirurgical,1
instrument,1
friday,4
28by,1
prevention,1
hunter,1
anatomist,1
coventgarden,2
tight,1
ten,11
seasurgeon,1
performer,1
student,1
eased,1
apprehension,3
indifferent,1
expressed,7
declaration,2
lighter,1
sincere,2
observe,2
goodnatured,1
brave,3
heroic,2
constancy,1
borne,2
raised,6
adhere,1
religious,2
rigorous,1
interest,9
break,5
ordered,12
sunday,8
30nothing,1
passed,15
torments,2
toothache,1
despatched,3
servant,6
toothdrawer,3
eminence,4
waterside,2
minutes,4
quitting,1
pilot,4
errand,1
fit,2
setting,3
patiently,1
solemn,3
promises,1
petty,3
bashaws,2
turbulent,1
tyrants,2
sourfaced,1
tempered,1
guidance,1
downs,4
desires,3
refused,5
follow,2
got,11
tide,13
overtake,4
equal,9
yards,2
deptford,1
woolwich,2
sights,3
building,6
floating,1
castles,2
figure,3
imprinted,1
stocks,1
royal,3
anne,1
largest,4
built,6
contains,1
carriageguns,1
equipped,1
firstrate,1
ostentation,4
unwieldy,1
rarely,1
enemy,4
contributes,1
preserve,2
notion,4
british,1
superiority,5
naval,1
incurred,2
laudable,2
holland,2
france,2
spain,3
ours,2
administer,1
pride,6
honest,9
tars,2
inhabitant,1
island,13
exult,1
considers,2
prince,4
opposition,3
result,2
comparing,2
crowned,1
heads,3
splendor,2
troops,3
germans,1
french,4
dutch,1
cast,8
flatter,1
ourselves,18
edwards,1
henrys,1
change,8
war,5
enemies,2
successes,1
later,2
owing,3
arraign,1
marshal,1
saxe,1
army,3
captive,1
la,1
val,1
equaled,1
respects,1
exceeded,4
reflection,3
reap,1
laurels,1
conquest,2
retreat,1
addition,2
marine,2
reverse,2
continue,4
flourishing,2
legislature,5
cease,1
protection,1
magistrates,8
ability,2
honesty,2
execute,4
happen,5
senates,1
benches,1
filled,2
blindest,1
blackest,1
corruption,4
docks,1
yachts,1
parade,1
yacht,1
unequaled,1
magnificence,1
consulted,1
equipping,1
exquisite,2
workmanship,1
indiamen,1
finest,3
vessels,3
anywhere,1
commercial,1
colliers,1
assemble,1
fleets,1
bulk,2
descend,2
american,1
african,1
european,1
trades,1
coasts,1
craft,3
chatham,1
warming,2
englishman,3
patriot,1
hospital,1
greenwich,2
delightful,6
front,1
builder,2
nation,7
