Words,Count
visible,5
line,8
corners,3
ending,1
abrupt,6
sternness,1
smiled,28
amused,21
flicker,5
relax,4
shape,2
bore,15
promise,12
deflected,1
oval,5
chin,3
which,134
square,16
indented,1
very,183
mature,2
because,49
held,16
uncompromisingly,2
erect,8
concession,4
democratic,4
absence,3
carriage,1
indifferent,18
apologetic,4
mien,2
succeeded,5
limp,2
curves,1
dress,16
jet,2
fashionin,1
evidently,16
stickler,1
cut,15
showing,4
bust,4
arms,24
slender,4
gloves,6
life,180
freer,1
triple,2
string,3
pearls,8
waited,12
should,137
heard,65
gasping,3
muttering,3
behind,31
titter,1
across,18
lowered,5
rows,4
upturned,1
immediately,22
before,161
scrutinizing,1
casually,7
fish,9
aquarium,1
lids,9
slightly,16
came,73
rest,48
leaning,8
forward,19
focal,1
doing,14
compel,2
notice,7
glance,25
linger,2
moved,14
indifferently,5
brief,34
interval,16
experienced,7
curious,29
ripple,1
along,19
nerves,15
warning,5
gray,14
greek,3
curve,2
lid,3
inconceivably,2
wise,13
cold,35
disillusioned,9
day,85
twentyeight,4
marks,2
dissipation,1
regularity,2
youngerwith,1
seemed,78
gaze,10
infinitely,4
remote,10
suddenly,33
sense,39
concentrated,2
swept,12
appreciated,5
alone,65
standing,17
facing,1
colored,4
sat,41
repose,11
absolute,4
embarrassed,5
gestures,2
done,59
affect,5
read,45
program,2
ii,3
left,84
chair,44
wandered,3
impatience,2
beneficent,5
cigarette,18
hit,5
hardly,52
inquisitive,1
certainly,65
provocative,5
shells,2
vile,1
trick,5
thatpovertystricken,1
unoriginal,1
animating,1
godsend,2
paused,10
abruptly,17
charles,2
dinwiddie,96
grandaunt,1
married,41
dinwiddies,25
father,16
far,93
apart,9
intimate,9
older,22
mans,28
inexhaustible,1
gossip,8
initiated,1
into,182
strange,8
pleasures,2
including,4
literary,6
nightsignored,1
regime,6
individuality,6
may,114
twenty,13
earlier,5
approach,5
sixty,8
particularly,19
brothers,2
blood,12
caste,2
moustaches,1
turns,3
wellbred,3
fine,26
nordic,4
are,370
lean,1
flat,9
cheek,2
expression,32
calm,9
assured,5
smug,2
impeccably,1
groomed,3
stout,5
seldom,6
fat,5
handsome,14
polished,3
aloof,3
wear,5
sidewhiskers,2
fathers,8
age,53
rule,6
formal,7
politely,6
expressionless,2
became,13
dignified,4
status,2
tonight,40
pallid,2
staring,11
relaxed,7
seated,12
next,45
hastened,4
toward,25
alarm,4
ill,138
chap,3
asked,74
better,65
focussed,3
stumbled,3
caught,14
arm,10
yes,87
muttered,7
take,119
can,127
drink,16
ghost,8
guided,1
exit,3
alley,2
produced,4
flask,2
hippocket,1
ceremony,2
lips,14
swallowed,3
twice,17
reached,18
mild,3
whiskey,6
soda,5
stood,47
hand,56
shining,2
wasnt,11
right,45
alive,9
curiosity,29
dyou,9
thirtyodd,1
us,71
chaps,4
told,111
you,1666
mary,231
ogden,52
hat,19
beauty,40
belle,3
hungarian,5
diplomat,2
count,10
zattiany,212
twentyfour,2
deserted,8
country,26
wanted,39
see,168
paris,18
about,197
agofaded,1
striking,5
course,106
style,12
withered,7
skinny,2
slim,4
dog,4
collar,7
yard,2
longher,1
sad,12
apatheticthe,1
dethroned,1
idol,2
daughter,22
childpositive,1
title,4
nephew,3
killed,9
glitter,4
symptom,1
relative,2
impart,1
interesting,25
impatiently,6
stories,14
ogdenmary,1
zattianyalways,1
notable,4
capitals,2
husband,25
diplomatic,8
service,6
diedsome,1
saw,57
cleverdamnably,1
clever,15
beautyto,1
herself,103
compromised,5
storiesthat,1
stowed,1
somewhere,10
mother,34
daughterdont,1
often,41
way,74
carries,2
headher,1
wonder,37
kept,28
girl,48
air,28
got,60
adopt,2
gad,5
secret,30
chapter,5
earth,23
round,35
loose,9
shouldnt,10
begun,8
sooner,9
we,196
butwell,4
marythat,1
charms,4
guessing,4
fellows,2
devils,2
orb,1
lit,14
here,145
shes,65
property,2
backshe,1
investments,4
alienated,2
during,50
am,146
discussing,7
other,135
dinner,57
wondering,9
fortune,16
jane,29
oglethorpes,28
abroadstayed,1
castle,6
hungary,7
marriage,17
drifted,4
wreck,3
ran,14
hospital,14
buda,9
pesth,10
revolution,15
broke,11
hidden,7
sent,24
affairs,11
thats,35
beyond,26
trent,60
marys,27
attorney,7
trustee,2
make,100
open,26
youll,31
call,43
wont,35
id,91
hello,1
believe,74
youre,37
having,30
solved,4
problems,3
alert,6
dramas,2
savored,1
tasteless,1
introduce,3
my,386
blessing,1
wrong,9
blanket,2
though,9
care,46
cares,5
anything,73
these,90
motheronly,1
halfway,3
insideshell,1
worth,14
dine,10
club,9
eight,21
iii,1
second,19
leisure,6
remained,18
forty,13
minutes,15
later,36
while,78
performers,1
responding,1
calls,4
demanding,7
author,10
doomed,1
lady,15
mystery,19
reflected,13
cynically,2
doubtless,1
unusual,3
looking,37
person,14
commonplace,10
historymost,1
explanations,4
wild,20
guesses,1
glare,1
electric,3
observed,2
critically,2
survived,4
test,2
car,21
drew,16
curb,2
entered,26
softly,12
falling,14
snow,11
feeling,19
somewhat,13
fool,26
walked,28
rooms,26
madison,11
definitely,4
conclusion,5
reporters,2
instinct,8
burned,3
fiercely,3
prodded,2
shaken,6
glow,5
anticipation,5
fire,34
imagination,21
toyed,1
last,106
revelations,2
wouldnt,24
bit,14
excited,15
itwith,1
opportunity,12
cram,1
experiences,2
madonna,1
heavily,9
underscored,1
enjoyed,17
talking,27
overrun,2
russian,4
princesses,2
ladies,9
milking,1
cow,1
divert,2
grievances,1
found,51
subtle,18
unlikely,1
grievance,2
sort,55
chance,17
generous,7
elusive,2
udder,1
real,23
gown,19
superlatively,1
expensive,3
evening,21
mauve,5
velvet,16
lined,1
ermine,1
fortunehunter,1
salary,2
fifteen,5
thousand,33
thousands,5
bonds,2
historyquite,1
iv,1
fuming,1
think,164
exclaimed,26
led,18
guest,5
table,55
rascal,1
bluffed,2
countess,36
blank,2
post,2
extraordinary,11
resemblance,14
laughed,30
idea,54
subrosa,1
pretended,1
angry,12
aspersion,1
famewas,1
lying,8
whatll,1
your,352
eye,27
havent,25
finished,27
order,21
leaned,12
ive,105
prospecting,1
account,10
inherited,7
murray,3
hill,4
happen,15
lease,2
hasnt,10
rented,1
today,40
living,15
boarding,1
off,81
windows,10
curtains,5
servant,6
receiving,4
parcel,2
area,4
door,54
mark,5
didnt,51
walk,26
boldly,1
send,12
card,3
hadnt,24
courage,15
besides,22
excuse,13
mrs,151
oglethorpe,92
scent,5
fertile,3
excuses,2
pretext,3
trump,1
shed,21
keen,9
tell,97
unmistakable,5
stamp,1
knows,29
lefthanded,1
assurance,4
assume,5
member,7
zattianys,31
familydaughter,1
cousin,9
somethingthose,1
resemblances,2
recur,1
families,4
indeed,16
explanation,13
im,102
inclined,8
agree,5
hurl,1
invent,1
pretty,18
pretencesaw,1
theatrestruck,1
likeness,5
frienddiscovered,1
mansionfelt,1
seek,3
um,1
true,22
upset,5
else,54
restless,6
singers,3
actresses,7
juvenile,1
dinners,8
musical,4
evenings,1
month,15
theyd,11
lionize,1
charley,1
chaplin,1
understand,27
hes,25
exclusive,3
coming,23
straying,1
outside,15
sacred,8
preserves,2
yourself,58
occasionally,8
stray,1
exclusiveness,2
most,125
london,5
compared,3
flu,3
aristocracys,1
reaction,12
devastating,2
sign,10
grace,7
theyve,6
discovered,11
sufficient,3
intelligence,9
monotonous,6
selves,1
exactly,23
pleases,1
try,13
highhanded,2
certain,43
rigid,7
ideas,6
comes,11
enter,5
gates,3
concessions,4
others,44
tight,5
rein,1
daughters,7
granddaughters,3
janes,2
replicas,1
atom,2
personality,20
outbut,1
jims,1
janet,43
grandmother,9
plus,2
modern,10
manners,24
habits,2
defiance,5
known,48
convention,4
wretched,4
flapper,6
suggest,3
thinks,8
ask,55
twig,1
several,53
hints,2
lately,7
somebody,6
wants,16
marry,81
yourselfand,2
jim,18
shot,9
fun,9
itthen,1
measure,4
place,28
position,13
unknown,5
picked,8
deuce,2
meet,25
plan,11
rouse,4
wedge,1
youd,32
invite,6
something,93
arteries,3
stand,29
strain,5
v,1
madam,1
maam,1
butler,9
chaff,1
scattering,1
wind,3
impressive,2
inches,2
taller,3
stare,2
helpless,3
awe,1
leadership,2
extinct,1
power,56
terrible,11
outspokenness,1
uncompromising,4
standards,10
sardonic,5
humor,13
wealth,10
eagle,3
subterfuge,4
mere,31
oppose,1
formidable,8
betters,1
trembled,3
nod,4
careful,7
toilet,3
heavypile,1
covered,15
sable,2
cape,1
floor,16
changing,4
skirts,6
meant,18
nothing,132
dressed,10
surmounted,1
feathers,8
ruthlessly,2
exposing,1
snapping,1
highboned,2
net,5
supported,1
jewels,2
clung,4
rigorous,1
law,4
tabued,2
vulgar,3
display,1
daytime,1
yellow,9
earrings,1
necklace,3
carried,12
cane,3
surprise,8
difficulty,3
persuading,2
investigate,2
mysteries,2
leapt,3
friend,31
menaced,1
presumptuous,2
stranger,6
fantastic,2
indignantly,1
repudiating,1
prevalent,2
ogdens,4
secretly,4
condoned,1
loved,30
devotedly,1
disillusionment,3
exalted,7
leading,7
fed,4
suppressed,2
longings,3
adventure,11
passage,2
toll,2
fascination,4
brought,29
phase,13
moreover,43
visited,7
correspondence,4
ceased,12
running,12
shortly,9
close,17
distressed,2
various,5
commissions,1
vienna,68
sanitarium,8
written,22
reply,5
feared,5
adventuress,5
advantage,11
superficial,3
resemblanceshe,1
dismissed,19
protestations,2
exactness,1
maunderings,1
weakened,3
memory,25
playing,19
among,24
youthto,1
scheme,2
judge,54
shielding,1
suspicions,4
redoubled,1
consistently,2
hated,29
fifty,8
really,81
daughterand,1
prove,1
itwell,1
library,22
announced,11
majestically,2
hall,23
sound,19
stair,3
opposite,17
descending,1
inch,3
shorter,3
stately,4
ashen,3
coiled,2
wearing,6
pale,12
green,26
crepe,1
silver,6
girdle,1
loud,9
imperious,8
voice,42
commanding,2
almighty,5
leap,5
throne,7
fly,1
assistance,4
stairs,10
peremptory,5
signal,3
disappeared,6
within,7
agitated,2
impassive,1
guessed,6
completely,23
inwardly,1
quaking,1
speak,15
spend,15
attend,7
reception,2
filled,17
basques,1
bustles,1
sweeping,3
hats,5
bonnets,1
perched,2
puffs,2
braids,2
radiant,4
enchanting,5
outstretched,1
frowned,5
enthusiasm,14
both,63
risen,6
haunt,1
confusion,4
reign,2
seconds,2
indomitable,5
imposing,6
height,5
harsher,1
addressed,7
vision,9
confounded,2
pardon,4
startled,8
started,16
accent,11
foreign,18
grimly,8
lift,6
americans,9
unconventional,1
independence,2
conventions,3
invade,1
broad,9
amusement,14
shrug,2
evenly,1
choose,12
sayat,1
tone,9
arrogant,6
interlocutors,1
bristled,1
mean,56
presence,8
respects,4
wishes,6
youve,35
oldest,3
imposed,2
harm,7
pretending,2
strength,13
heir,5
stop,14
suppose,73
oglethorpefrom,1
failed,13
prepare,2
excessively,6
damned,16
use,20
repeat,3
protect,6
interests,7
myself,66
aware,11
confidence,10
direct,7
impostor,5
credentials,2
depth,3
abominate,1
stupid,6
newspapers,20
track,3
theyll,11
ferret,2
ah,29
falter,2
speculatively,3
indignant,2
vague,5
gesture,6
dontplease,1
each,26
blinked,1
jaw,1
fell,23
manner,20
intrusion,1
unwilling,1
hostess,20
touched,3
bell,14
footman,7
vi,1
weeks,17
called,45
inconspicuousness,1
third,5
row,6
orchestra,4
different,14
occasion,3
stole,2
adjacent,1
boxes,8
edified,1
details,9
charming,22
creations,1
noticeable,2
visiting,2
sexes,2
neighborhood,1
important,19
activeminded,1
section,2
represented,2
commented,2
indited,1
free,9
verse,1
honor,10
soared,1
wings,3
seventeenth,2
century,13
english,9
panegyric,1
poeteditorwit,1
cleped,1
silent,14
drama,19
wartime,1
inevitably,3
spy,1
inferences,1
bolshevik,1
agent,2
smuggled,1
vast,13
sums,4
reds,1
opined,1
rich,8
mistress,4
recently,10
imported,1
snatched,5
victim,3
afford,6
madonnas,1
suspicion,6
practical,9
scoffed,1
fancy,25
theories,1
asserted,2
roundly,1
either,33
refugee,3
obviously,3
wealthy,4
birth,10
breeding,5
bring,17
letters,16
crooked,2
widow,2
america,22
chaperon,5
whats,6
simply,8
doesnt,13
impoverished,1
detective,1
millionaire,1
confided,2
attended,5
hospitable,2
discussed,6
cocktail,8
forgetting,4
befuddled,1
fount,1
guarded,3
unable,7
extend,3
information,3
bleak,1
eager,10
ear,5
forbidden,1
tartly,1
subject,30
interview,4
devilish,3
curdle,1
showed,10
deeply,6
disappointed,2
scowling,3
gossips,1
rending,2
topic,4
tatters,1
dearth,3
flagrancy,1
throw,7
carpet,4
further,17
remotest,1
prospect,16
meeting,15
solving,1
striding,3
reservoir,1
short,32
skirt,5
laced,1
boots,3
leather,4
glove,2
counter,3
overheard,1
observe,5
clerk,3
sweet,5
deep,22
ineluctably,1
refinedand,1
foreignaccent,1
cheaper,1
times,32
smart,3
going,56
hermit,1
questioned,3
rewarded,2
questions,7
sixth,2
slipped,6
quietly,5
front,17
blocked,1
hurriedly,5
directly,3
forced,15
aisles,1
foyer,4
surrounded,11
frank,12
interest,39
artless,2
essence,7
afforded,3
prima,1
donna,1
exhibiting,1
footlights,1
evident,11
smile,21
twitched,3
laughing,6
outright,5
fumed,1
scare,2
shell,32
vowed,6
sorts,6
crossed,13
pavement,2
hoping,5
drunken,2
brute,4
succor,2
drove,4
recklessly,2
plunging,2
automobiles,4
four,15
directions,1
jumping,1
taxi,9
drive,12
hell,13
park,18
avenue,17
recognition,1
noticed,5
brave,2
belong,4
vii,1
street,27
definite,5
object,10
ancestors,11
serenaded,1
beneath,7
magnolia,1
trees,15
pounding,3
veins,7
likely,11
lamppost,2
remain,16
reportorial,1
newssense,1
died,12
painlessly,2
amazement,2
steps,13
disappear,1
gate,1
iam,1
stammered,3
shrunk,2
ramparts,1
brown,11
stone,9
bright,18
moonlight,2
key,12
cannot,29
hear,29
servants,14
top,16
logs,6
willing,10
break,9
window,23
crawl,1
watch,9
turning,8
took,82
bound,4
iron,5
basement,1
doors,4
bars,3
easily,7
wrenched,1
lifted,12
kicked,3
pane,1
catch,3
spacious,1
expected,22
lofty,4
thanks,4
casual,6
hospitality,2
sandwiches,6
swift,6
step,11
tail,5
wriggling,1
daze,2
trained,6
rugs,2
carved,1
italian,2
furniture,5
splendid,7
tapestries,1
vases,2
flowers,5
drowsy,1
perfume,1
built,6
furnished,6
couple,2
leased,2
childless,1
curving,1
recarpeted,1
dull,6
harmonized,1
mellow,4
tints,1
walls,10
books,10
ceiling,3
bookish,1
grandfather,1
jurist,1
room,95
worn,11
chairs,10
sofas,1
log,7
burning,5
hearth,6
drawer,2
handed,4
syphon,1
cabinet,3
cla,1
reckless,2
indubious,2
impossible,21
spoke,11
languages,1
susceptible,3
part,43
driving,4
walking,10
trentah,1
unfathomable,2
unlined,1
remarkable,17
securityand,1
poured,8
broth,1
thermos,1
bottle,1
glass,8
sandwich,4
sank,6
depths,10
upright,5
thronelike,1
vase,3
supporting,1
moulded,1
flower,2
dazzling,2
fairness,3
speculation,5
self,7
drank,6
beverage,1
brim,4
cup,7
appeared,13
verge,2
laughter,8
bluntly,2
managed,9
coax,2
orders,5
coolly,5
pass,10
reasons,13
remaining,2
obscure,6
avoided,10
informed,6
amusing,11
drily,7
nettled,1
assumption,3
counted,6
sight,11
counts,3
sacrosanct,2
intelligent,14
variety,3
types,4
manybut,1
manyquite,1
admirable,9
gowns,7
bourgeoisie,2
seewell,1
artistic,4
eccentricrather,1
cultivated,4
pose,1
maybe,6
freaks,1
prosperous,2
dramatists,2
dizzylooking,1
wives,7
shuddered,3
hottentot,1
otherwith,1
thin,20
upper,2
layer,1
dyed,2
greenish,1
haggard,1
degenerate,3
isolation,6
camp,30
defectives,1
colony,1
big,10
minnows,1
swim,1
slimily,1
giving,9
sickly,2
phosphorescence,2
latin,2
quarter,4
dreadful,3
race,16
prone,2
exaggerations,1
supper,8
against,30
oddly,5
powerful,16
folded,6
lightly,11
lap,6
struck,7
josef,9
exact,4
child,13
school,4
zattianyi,1
virginian,2
branch,2
mothers,13
familyat,1
palace,11
cousins,2
accounts,1
bowled,1
flame,4
calmly,9
ahyesexactly,1
isis,1
alas,5
ties,2
assure,20
shivered,3
misery,5
able,30
help,28
restored,15
gives,2
greatest,11
satisfaction,10
share,6
incomes,2
ring,10
tones,10
human,36
notwithstanding,1
disturbing,2
magnetism,8
dazzled,3
move,7
plane,9
stay,19
spoiled,2
business,22
growing,11
says,7
highly,14
diverting,1
surely,19
continue,4
shut,9
unfortunately,4
respectable,6
desire,27
builtup,2
bony,4
soften,1
powder,2
accessories,1
fond,14
feathersnot,1
drooping,4
clipped,1
hedge,1
size,3
garden,5
plot,5
oblong,2
la,3
mode,2
furs,1
materials,1
manual,1
intense,10
respectability,1
compromise,5
extravagant,3
changes,3
serene,7
belief,5
tradition,2
duchesses,1
smartest,1
necessity,6
elders,1
restlessly,5
youngand,2
profound,14
disillusion,3
fear,14
flitted,1
through,52
draw,6
furious,4
indignation,4
regretted,2
gone,50
vengeance,3
hate,27
banality,1
menand,1
graciously,6
enjoy,10
deal,22
glowed,3
pride,18
blase,3
hoped,13
mistake,9
stayed,4
arewell,1
unprotected,4
tomorrow,30
hesitated,9
charitable,2
lay,18
hers,11
absently,2
quickwitted,1
hourshe,1
sleepinghe,1
broken,9
crime,2
wave,5
terrorizing,1
policeman,5
unthinkable,3
finally,15
strolling,1
hours,37
stated,3
case,20
officer,2
happened,20
hold,19
responsible,2
suspicious,3
threat,2
bill,3
promised,9
hawk,1
stiff,2
bed,26
viii,1
tommy,2
rot,3
thornhills,2
virginia,3
appointment,2
shrugged,16
intention,32
communicating,1
doubts,7
privately,3
match,8
replied,10
goes,7
interested,53
befriend,1
herthat,2
honest,6
admit,22
pretence,1
terms,6
history,19
doubles,1
instance,1
relationship,1
confesses,2
events,19
alibi,3
force,11
afraid,27
weak,3
resist,4
corral,1
concerned,7
sit,28
beside,23
pawing,1
lovely,9
creatures,4
thumb,2
piece,4
lies,4
brains,13
equal,8
composite,2
perfection,4
used,29
involves,1
firstclass,1
liar,1
insolently,2
truthful,1
whopping,1
lie,5
served,7
purpose,20
rusee,1
undercurrents,1
satirical,2
ironic,5
positively,2
brutal,4
afternoon,16
latest,3
moving,7
picture,10
inefficiency,1
police,7
afflicting,1
correspondents,3
hacked,1
bone,2
jangling,1
unaccountably,4
soothed,1
shriek,3
em,10
chose,8
battleaxe,1
toledo,1
steel,3
privilege,3
messenger,3
boy,13
strolled,1
soothe,1
dusk,3
fallen,18
buildings,4
surrounding,3
symphony,2
gold,21
invested,8
panels,1
thinking,14
contribution,3
transported,3
rapt,2
spectator,2
realm,3
pure,2
loveliness,4
fall,20
grass,4
benches,2
statues,1
motors,3
flashing,4
honking,1
below,6
fifth,8
roar,8
city,21
flood,1
dam,1
masses,7
pouring,1
subways,1
epitome,1
forcing,2
tides,3
watchers,1
soaring,2
metropolitan,5
tower,3
ground,9
hogs,1
fascinating,6
pageant,1
arcade,3
already,23
packed,4
twentysixth,3
fourth,2
fight,8
noon,3
buying,1
apples,1
peanuts,1
peddlers,1
tuesday,5
halfholiday,1
unbounded,1
toiled,1
demanded,16
warmly,6
wellfed,1
belonged,6
vaguely,10
sporting,1
fraternity,2
invariably,4
funds,2
existed,6
minimum,1
army,3
unemployed,1
larger,5
bread,3
mounted,2
rode,1
avert,4
nights,10
battle,3
barking,3
murmur,3
mingled,3
avenues,1
clock,5
sweetly,6
ominous,3
notes,6
preliminary,5
booming,1
hour,36
rocky,3
coast,3
lorelei,1
cadences,1
heartless,2
allure,2
poignantly,1
