Words,Count
hopping,1
prodigious,3
way,36
once,22
served,3
well,61
hopped,1
far,15
tall,1
young,33
silk,1
waistcoat,1
wing,1
heel,1
garland,1
head,15
caduceus,1
right,8
3,1
seen,18
recollect,4
where,58
when,112
asked,17
how,28
answered,47
just,22
come,15
you,116
must,33
stay,7
replied,14
unless,11
murdered,4
case,7
suffered,21
walk,4
died,16
natural,3
death,35
know,25
o,1
cried,16
show,8
inn,6
whence,8
proceeds,1
porter,5
heard,18
memy,1
sir,28
playhouse,2
smiled,6
satisfying,7
point,3
walked,4
directly,3
forward,7
bidding,2
hop,1
obeyed,1
warwicklane,1
stop,3
pointed,1
particular,7
bade,6
enquire,1
wishing,2
took,31
leave,10
seek,1
customers,4
arrived,11
coach,8
setting,2
reason,29
inquiry,4
every,63
business,14
moment,11
coachman,6
told,42
horses,3
place,32
already,5
six,3
passengers,8
offered,8
thanked,5
ascended,2
ceremony,5
we,187
seven,6
women,22
wore,2
hoops,1
three,26
equal,8
two,37
thou,6
mayest,2
pleased,18
equipage,2
peradventure,1
wilt,1
while,38
alive,8
see,22
made,81
toyman,1
known,12
deal,6
immaterial,2
substance,4
matter,9
compounded,1
work,9
extremely,26
fine,5
invisible,1
human,12
eye,4
drew,8
extraordinary,4
vehicle,7
spiritual,2
service,21
certain,24
postmaster,1
thin,2
piece,8
honor,31
driving,1
peter,2
whose,34
soul,11
starved,4
travel,4
please,8
proceed,4
subsequent,4
chapters,1
ii,5
refutes,1
idle,1
concerning,6
then,73
relate,3
several,49
deaths,2
common,7
like,16
owls,1
dark,4
nay,13
most,97
easily,12
persons,23
understanding,6
terrified,1
objects,4
usually,2
candle,2
burning,1
seeing,15
locke,1
direct,2
opposition,7
doubted,3
assert,2
spirit,41
daylight,2
darkest,1
night,13
us,62
traveled,5
asleep,1
4,1
close,4
sat,7
awake,3
overtures,1
conversation,8
complaining,1
fellow,15
traveler,1
thank,1
god,2
feel,2
inconvenience,1
believe,30
frosty,1
seem,2
sharp,1
oven,1
inflamed,1
lately,4
your,31
end,14
surprised,15
divert,1
yourself,3
walking,4
playing,3
merry,3
tricks,1
murderer,1
oh,1
privilege,2
lawfully,1
put,33
short,16
physician,4
fire,3
giving,9
medicines,1
throw,5
distemper,10
hot,2
regimen,1
smallpox,4
started,1
bless,3
hope,7
avoided,4
happily,3
escaped,10
hitherto,7
fright,3
loud,3
laughter,2
recollecting,1
himself,42
confusion,7
blushing,1
pardon,5
crying,4
protest,3
dreamed,2
strong,8
impression,7
continual,9
dreadful,5
apprehension,2
kept,11
eradicated,1
coming,7
london,7
thirty,1
together,14
fear,7
urgent,1
brought,16
thither,5
five,3
days,16
ago,2
dreadfully,1
afraid,3
disease,12
second,17
arrival,6
sup,1
wife,18
recovered,7
evening,12
got,18
surfeit,3
eating,2
muscles,2
lay,6
wager,2
able,16
guess,3
favor,21
acquaint,3
uncommon,1
why,6
honor”“of,1
repeated,4
surprise,8
yes,1
killed,2
duel,1
fair,6
inoculated,1
summer,2
fortune,32
few,25
marks,2
face,8
esteemed,3
happy,18
imagined,10
restraint,3
enjoyment,4
diversions,4
town,4
within,7
caught,3
overdancing,1
ball,1
violent,16
fever,5
silence,2
ensued,2
spoke,11
addressed,6
herself,13
female,6
chance,3
apprehended,4
consumption,3
physicians,5
agreed,5
dispute,3
pray,3
madam,2
sixth,5
passenger,3
screwing,1
wondered,3
people,23
reports,1
whatever,12
glad,5
delivered,5
nonsense,2
impertinence,1
sex,7
loose,2
conduct,7
ashamed,4
beauteous,1
perceiving,4
question,7
gave,43
offense,4
pursued,7
sweetness,1
goodhumor,2
amiable,1
tenderness,10
exquisitely,1
becomes,2
displayed,1
cheerfulness,4
goodnature,2
modesty,6
diffuse,1
brightness,1
round,8
beauty,18
seraphina,1
5,1
awing,1
beholder,1
respect,17
ravishing,1
admiration,4
honored,2
identical,1
presence,5
heightened,4
sense,5
uttered,2
whenever,7
delicacy,4
complacence,4
behavior,22
dignity,7
look,5
gesture,1
qualities,4
fail,3
heart,13
6,1
receiving,7
mine,14
raising,2
degree,12
seraphic,2
love,28
do,33
intend,5
sort,9
properly,3
lower,7
seldom,4
lasts,1
mean,6
extreme,5
friendship,3
worthy,5
hast,1
conception,1
probable,1
endeavor,6
instruct,2
thee,3
fruitless,1
explain,3
difficult,4
problems,1
isaac,1
newton,1
ignorant,2
vulgar,1
arithmetic,1
matters,6
comprehensible,1
understandings,1
discourse,7
turned,20
vanity,19
folly,5
misery,8
expressed,8
highest,10
remarkable,9
notwithstanding,17
joy,5
declared,12
mention,5
thing,8
grave,13
lady,35
forwardest,1
testifying,1
delight,9
confessed,6
inadvertently,1
bedside,1
liberally,2
cursed,4
both,26
fencing,1
entertaining,2
ourselves,11
these,58
sudden,7
offensive,1
smell,2
invade,3
resembled,5
travelers,3
perceive,3
approach,6
beautiful,11
village,1
hague,1
arising,3
delicious,6
canals,1
consist,1
standing,3
water,4
emit,1
odors,1
greatly,20
agreeable,8
dutch,1
taste,7
pleasant,6
perfumes,1
assistance,7
wind,1
begin,2
affect,2
quick,2
olfactory,1
nerves,1
league’s,1
distance,10
increase,3
gradually,1
manner,31
mentioned,9
looking,5
coachwindow,1
city,37
scarce,10
suburbs,3
another,36
informed,23
diseases,5
road,6
smooth,1
excepting,1
abovementioned,1
delightfully,1
streets,5
lined,1
bagnios,2
taverns,1
cooks,1
shops,1
saw,24
tawdry,2
dresses,1
latter,14
visibly,4
exposed,6
kinds,5
richest,1
dainties,3
entering,4
contrary,7
pleasanter,1
itself,6
dull,1
melancholy,3
formal,1
tiewigs,2
amberheaded,3
canes,3
hands,8
hopes,8
sorrow,2
drove,2
obliged,30
alight,2
iii,2
adventures,11
seems,11
spend,5
remainder,4
host,12
acquainted,23
customary,1
passage,4
pay,17
respects,8
deliverance,1
usual,5
send,3
porters,4
whom,70
described,2
gentlemen,8
ticketporters,1
insignia,1
tickets,1
denoting,1
office,5
ladies,14
preparing,3
stared,2
hurry,4
frown,5
summoned,2
sooner,15
burst,3
hearty,2
laugh,6
because,6
fee,4
according,7
custom,1
lives,8
lawful,1
master,10
apprised,1
fault,1
lord,17
scrape,2
7,1
supplied,2
want,12
supply,3
security,1
convinced,9
lent,3
shilling,4
sentenced,1
bank,4
distribute,1
gratis,1
consisted,4
sum,8
miserably,1
hoarded,2
decrease,2
aday,1
totally,6
exhausted,2
perform,3
miser,5
seventy,1
purified,1
hog,1
enter,7
species,2
again,44
take,22
trial,4
wonders,1
furnish,1
rest,22
distribution,2
inflicted,2
punishment,7
answer,13
knows,2
restored,4
serve,2
purpose,11
parted,4
single,15
lose,2
cries,4
observe,1
agonies,3
parts,7
guinea,1
condemned,5
begged,10
transportation,1
sentence,7
hell,3
provided,4
carry,7
things,13
arrive,4
upper,3
attend,7
lord’s,4
desire,15
lordship,2
sitting,2
table,1
disposed,5
heaps,1
purchased,2
patriots,1
chastity,1
prudes,1
pale,3
sighed,2
apprehending,1
accosted,1
familiar,1
remembered,2
formerly,14
paid,18
superior,9
quality,5
saluted,2
following,5
damd,1
sneaking,1
betters,1
sirrah,2
i’ll,1
fetch,2
beadle,1
don’t,2
fancy,5
cane,2
miserable,14
wears,4
delivers,1
bankbills,1
affected,4
certainly,3
compassion,1
spare,1
midst,8
wealth,5
least,28
contribution,1
charity,2
hearts,1
hardened,2
reflection,7
filled,5
pockets,4
remarked,3
poetical,2
swore,4
gripe,1
says,11
rascal,2
subscribe,1
works,14
letter,4
unanswered,1
better,15
object,12
admiring,1
propriety,1
justice,4
merely,1
delivering,2
observed,9
wonder,5
pain,6
reasonable,1
bare,2
parting,1
using,1
tiewig,1
visit,11
fee’d,3
instant,1
entered,9
instructions,3
bowed,6
introduce,3
ways,3
different,13
directed,3
flesh,10
guide,2
traversed,1
knocked,1
doors,2
lived,15
maladie,2
alamode,2
french,4
third,6
dropsy,1
fourth,2
rheumatism,1
fifth,2
intemperance,1
misfortune,4
tired,4
patience,2
purse,1
blunder,2
solemn,4
marched,1
off,11
ticket,2
e,4
minutes,3
thoughtful,1
posture,2
pocket,3
wrote,4
something,7
oriental,1
languages,1
syllable,3
shop,4
telling,7
secure,2
direction,2
went,13
apothecary’s,2
officiated,1
twenty,2
jars,3
pouring,1
mixture,3
bottle,1
tied,1
neck,2
four,8
words,13
containing,1
eleven,2
syllables,1
wanted,3
find,10
done,27
ordered,22
drugs,2
enraged,3
quitting,1
anger,2
intended,7
meeting,3
pleasing,3
ordinary,1
resolved,15
try,2
clapped,2
laughed,6
reality,14
particulars,3
rather,20
palace,11
magnificent,4
avenue,1
planted,2
sycamore,1
trees,1
beds,1
flowers,3
each,9
side,8
hall,2
adorned,4
statues,1
concluded,5
antiques,1
figures,4
modern,1
heroes,3
martyrs,1
ladyship’s,1
cause,14
mounted,6
painted,2
staircase,3
depicted,1
caricatura,1
portraits,1
distinguished,2
themselves,20
against,38
suppose,9
faces,4
surgeons,1
violently,3
distorted,1
painter,1
exerted,2
malice,3
favors,7
mansion,1
conceive,4
group,1
stranger,2
hung,3
exact,2
shapes,1
features,1
gallery,1
beauties,3
sallow,1
paleness,1
complexions,1
distasteful,1
idea,2
apartment,2
seeming,1
admire,3
furniture,1
servant,6
smile,15
recollected,4
acquaintance,10
resemblance,1
distinction,2
mentioning,4
degrees,6
introduced,5
meager,2
wan,1
nose,2
pimples,1
rise,2
entrance,7
stand,4
compliments,3
congratulation,1
fervent,1
expressions,1
gratitude,6
questions,4
situation,11
affairs,9
entire,3
forced,13
pill,2
drop,3
swimmingly,1
reported,2
cures,1
danger,16
regular,3
practice,2
simple,12
mankind,6
prefer,4
dying,3
cured,3
nostrum,1
beau,7
monde,1
removed,4
hundreds,2
drury,1
charingcross,1
delighted,3
spread,3
st,9
james’s,1
imputed,3
chiefly,4
published,2
endeavoring,3
extirpate,1
notions,1
religion,4
deserving,1
bachelor’s,1
estimate,1
surgeon,1
mercenary,2
views,2
sufficiently,7
obligations,4
approbation,1
method,16
generally,14
parents,6
marrying,1
children,12
affection,9
between,19
parties,4
fashions,1
shortly,4
considerable,17
rank,2
discoursing,2
daughters,1
hard,4
names,4
eldest,3
named,2
lepra,1
chaeras,1
scorbutia,1
8,1
genteel,4
ugly,3
help,13
observing,4
parent,3
remarking,1
happened,16
unhappiness,1
offspring,1
confidence,5
deny,2
indulgent,1
mother,14
plentifully,2
family,22
complaints,2
tire,2
hearer,1
relieve,2
launching,1
subject,9
taking,12
thanks,1
fellowtravelers,1
mounting,1
accompanied,2
iv,2
discourses,1
description,1
silent,2
shaken,1
seats,1
opened,5
related,6
separation,1
except,3
remember,11
dissolution,2
tedious,9
shall,10
inveteracy,1
especially,6
roguery,1
acknowledgments,2
numberless,3
due,4
caneheaded,1
fellows,6
alluding,1
constantly,13
mistakes,1
greater,14
vapors,3
over,26
approaching,4
building,2
beheld,5
learned,4
outside,2
structure,1
gothic,2
order,9
vast,6
beyond,4
imagination,6
pile,1
consisting,1
marble,1
rows,1
yews,1
form,1
amphitheater,1
height,7
thickness,1
ray,1
sun,1
perforates,1
grove,4
darkness,1
reign,7
excluded,1
innumerable,1
lamps,1
placed,10
pyramids,1
distant,2
gilt,1
gold,5
inconceivably,1
add,1
hollow,1
murmur,1
winds,1
remote,1
sound,1
roaring,1
waters,1
circumstance,4
conspire,2
fill,1
horror,2
consternation,3
stopped,4
gate,22
mortal,4
majesty,14
title,6
assumes,1
outward,5
court,49
soldiers,5
state,7
earthly,3
monarch,6
passed,23
courts,4
led,7
spacious,1
bottom,2
stood,10
countenances,3
afterwards,47
undertakers,1
dismal,2
awful,1
tremendous,1
gay,6
sprightly,2
lost,20
gloomy,1
ideas,2
contracted,4
still,18
maintained,1
guards,4
attendants,1
stately,3
pomp,5
eastern,2
symptoms,2
content,3
diffused,1
apartments,1
walls,3
various,3
battlepieces,1
tapistry,1
spent,15
ones,1
lifetime,1
blenheim,1
inquiring,1
duke,9
marlborough’s,1
victories,1
battles,2
eminence,2
meet,5
skeleton,2
beefeater,1
shaking,4
lewis,3
xiv,3
interest,13
prevented,7
besides,13
get,8
1000,1
presencechamber,1
buzz,1
ran,2
assemblies,2
principal,4
figure,11
enters,3
yet,30
conference,2
square,1
cap,1
robe,1
embroidered,1
flames,1
judge,19
inquisitorgeneral,1
disputing,2
eagerness,5
hanged,3
burned,5
listening,1
likelihood,1
speedy,2
decision,2
emperor,15
roughness,1
appearance,10
charles,8
xii,2
sweden,2
alexander,7
macedon,1
hear,7
satisfy,4
contemplating,1
personages,1
page,3
courtpage,1
somewhat,4
modest,1
showed,6
turkish,1
emperors,3
express,6
civility,3
roman,8
none,10
caressed,1
caligula,1
wish,9
romans,3
hither,1
blow,2
busy,1
experiment,1
purge,1
away,18
immortality,1
individuals,1
omit,3
fat,1
dressed,5
fashion,5
celebrated,7
cook,1
length,13
royal,6
kiss,1
material,2
retired,13
yard,1
caravan,1
ready,7
formality,1
splendor,4
magnificence,1
v,2
banks,2
river,2
cocytus,2
boat,1
foot,3
traveling,3
going,10
arminarm,1
friendly,1
hackneycoachman,1
deposit,1
passions,13
familiarity,2
subsisted,1
expressing,1
future,8
exchanged,3
lots,4
dukedom,1
drawn,9
shrew,1
alone,11
invited,3
reserve,2
ask,5
lot,13
reputation,7
l100000,1
practicing,1
solemnity,3
act,12
mirth,2
mighty,2
beggars,2
advanced,9
numbers,6
roads,1
leading,2
craggy,1
rocks,1
boggy,1
grounds,1
beset,1
briars,1
pass,9
utmost,26
delightful,4
imaginable,6
verdant,1
meadows,1
perfumed,1
wanton,3
crowding,1
former,18
solitary,3
choosing,1
greatness,4
preference,1
chosen,2
sake,5
music,10
drums,1
trumpets,1
perpetual,2
acclamations,2
mob,5
palaces,1
difficulties,2
surmount,1
quantities,1
sorts,2
treasure,2
whereas,3
inviting,2
handsome,8
save,4
resembling,1
bath,1
scandalous,2
meanspirited,1
highly,3
honorable,2
noise,2
casting,2
forwards,5
advancing,3
pursuit,2
mocked,1
insulted,3
scorn,4
adequate,1
comparing,2
english,5
conducting,1
pickpocket,1
supposing,1
incensed,3
audience,2
unhappily,7
possessed,8
damned,2
poet,14
hissed,1
squalled,1
groaned,1
bawled,1
spit,1
threw,11
dirt,2
wretched,2
treated,7
barbarous,1
king,63
kings,3
envy,9
mere,2
derision,3
contempt,11
grandeur,4
prizes,1
exchange,4
tailors,3
cobblers,1
diogenes,2
fallen,4
mockery,1
ceased,1
kingspirit,1
obtained,9
speak,9
follows,5
near,10
distinctly,1
gentlemeni,1
justly,4
treating,1
choose,3
compassionate,4
shares,2
low,7
assigned,2
considered,7
ambition,17
doth,9
support,6
intolerable,5
condition,9
gladly,1
portion,1
essentially,2
higher,5
fellowcreatures,1
foolishly,1
wisdom,18
courage,3
brave,2
virtuous,3
surely,2
preposterous,1
absurd,2
pride,7
render,2
ridicule,2
entertain,4
prize,2
yours,1
covet,1
praise,4
assures,1
enjoy,9
larger,2
proportion,3
fall,3
power,22
either,9
deserve,4
obtain,9
execute,5
father,39
son,12
guardian,2
orphan,1
patron,2
client,1
repose,2
glorious,2
heartwarming,1
thousands,1
sweetest,2
strongest,2
appetite,4
doing,9
opportunity,16
seated,3
high,10
blazes,1
abroad,4
attracts,1
praises,1
tainted,2
sarcasm,1
adulation,1
nicest,1
delicate,2
thus,23
derive,1
strict,2
safety,6
property,1
domestic,1
enemies,3
vigilance,1
valor,1
protected,1
foreign,3
foes,1
encouragement,2
genuine,1
industry,4
science,5
art,10
embellish,1
sweeten,1
flourishes,1
insensible,2
ungrateful,1
censure,3
frequently,5
falls,1
strange,4
perverseness,1
nature,10
mischief,3
taint,1
composition,2
prefers,1
dangers,1
disgrace,4
evil,5
ease,9
refuses,1
heaven,1
assured,12
intentions,1
glory,5
confident,3
procuring,4
myself”he,1
struck,3
shout,1
applause,4
equaled,1
limped,1
swearing,1
prime,7
minister,11
vi,1
wheel,5
staying,1
fulfilled,1
encountering,1
anything,14
worth,11
decide,1
monstrous,3
lotterytickets,1
deposited,1
goddess,1
deformed,1
females,1
frowns,1
affability,1
male,1
hence,2
accounted,1
truth,20
observation,3
earth,21
fortunate,1
unfortunate,2
equipping,1
receives,3
sage,1
apothecary,3
warehouse,1
bearing,2
affinity,1
phial,1
inscribed,1
pathetic,1
potion,2
taken,20
born,16
predominates,1
ingredient,1
receiveth,1
medicine,1
nousphoric,1
decoction,3
drink,2
ad,2
libitum,1
extract,2
faculties,1
spirituous,1
altogether,3
weak,3
preparation,1
bitter,4
unpleasant,2
wholesomeness,1
persuaded,6
swallow,2
disgusted,1
nauseousness,1
drank,2
double,2
treble,1
portions,1
tasting,1
screwed,1
disdain,3
coronet,1
distinguish,2
sip,1
bottles,1
dismissed,6
operator,1
permits,2
secretly,2
draw,1
comical,1
handful,1
bishop,14
general,15
privycounselor,1
player,2
poetlaureate,1
returning,5
smiling,2
contained,1
articles,1
possible,14
earl,16
riches,5
health,4
disquietude,2
cobler,1
sickness,4
selfsatisfaction,1
discontent,2
cottage,1
impotent,1
jealous,6
husband,6
seventh,1
eighth,2
patriot,7
ninth,1
philosopher,4
poverty,8
tenth,1
merchant,1
contain,2
puzzled,1
drawer,1
marry,4
remain,1
celibacy,1
married,10
marked,1
pair,2
horns,2
emetic,2
purged,1
cloud,1
forsook,2
aeneas,2
virgil,5
venus,1
discerned,3
clearer,1
entry,1
envied,4
plains,1
hastened,1
dejected,1
expedition,7
suffer,8
elysium,17
crowd,7
waiting,1
admittance,3
admitted,5
rejected,4
strictly,2
examined,1
minos,55
vii,2
proceedings,1
claims,2
endeavored,10
pretensions,1
liberal,3
hospital,1
ostentation,1
repulsed,2
exhibited,1
frequented,2
church,10
rigid,2
observer,3
fastdays,1
animosity,1
vice,6
severest,1
guilty,10
whoring,1
drinking,1
gluttony,1
excess,2
disinherited,2
getting,2
bastard,2
beget,1
unnatural,1
dozen,1
accord,2
declaring,2
expectation,8
accordingly,13
followed,4
further,1
purification,1
heinous,2
crimes,10
hustled,1
tumbled,2
bottomless,7
pit,7
man’s,5
estate,2
search,2
curiosities,1
study,1
butterflies,1
collected,1
pushed,3
ogle,1
hoped,11
merit,16
refusing,2
lovers,4
maid,3
enow,2
succeeded,11
believed,13
dramatic,1
recommending,2
punishing,1
passes,6
advice,10
live,5
bard,1
grumbled,1
profits,1
benefitnight,1
destruction,1
flew,3
spared,1
plays,3
beginning,7
repeat,5
turning,6
applied,8
bow,3
erect,1
attitude,1
imitated,2
motion,1
snuff,2
dance,2
minuet,1
exercises,1
deserved,3
character,28
perfect,7
pity,3
rob,2
trip,3
crawled,2
westminster,1
abbey,1
entertained,4
harangue,2
attempting,2
produce,6
instance,5
action,5
career,1
s,1
ecstasy,2
rightabout,1
kick,1
bch,1
trembling,3
astray,1
itthat,1
necessity,5
robbery,2
eighteenpence,1
committed,8
hangedthat,1
actions,9
lifethat,1
supported,2
aged,1
laborthat,1
tender,3
fatherand,1
ruined,1
bail,1
slap,1
claim,2
captain,6
slain,1
country,15
admit,3
invader,1
prepare,2
invaders,1
themselvesthat,1
enemy’s,1
plundered,1
cities,3
command,9
soldier,9
commanded,2
army,20
obey,2
destroyed,3
advise,2
stricter,1
depopulating,1
countries,1
rage,4
dn,1
lie,6
followers,3
povertybeing,1
industrious,3
labor,7
fact,6
poor,15
cure,5
parish,1
living,3
better”“very,1
stepping,2
gait,1
hold,7
doctoryou,1
step,5
presented,6
informing,2
florid,1
public,15
liberties,2
contented,5
behaved,6
embrace,4
measures,3
honestly,1
abilities,2
missed,1
decline,1
readiness,1
sacrifice,2
jest,9
offering,2
laid,4
insisted,4
declining,1
seize,3
thrown,3
spoken,3
whisper,2
mayor,1
company’s,1
prude,1
expected,6
fiery,1
indulged,3
freely,3
wine,6
injury,3
pretended,10
philanthropy,1
private,12
proceeding,2
indulge,1
trumpeting,1
virtues,1
companion,3
embracing,2
innocence,3
congratulated,1
region,1
painting,1
describe,5
viii,1
orangetrees,1
infinite,4
knew,23
intuition,3
daughter,9
gods,3
raptures,3
melting,1
passionate,1
kissed,1
continuing,1
ecstatic,1
space,1
measured,1
less,8
half,7
year,7
famous,5
leonidas,1
sparta,1
honors,4
nation,4
voice,3
violin,1
signior,1
piantinida,1
musician,1
songster,1
orpheus,1
sappho,1
homer,3
concert,2
dacier,1
lap,2
pope,14
desirous,2
iliad,1
translation,1
inquire,1
writ,4
poem,7
detached,1
pieces,3
sung,1
ballads,1
greece,1
report,2
connection,1
importuned,1
contended,2
birth,3
can’t,2
addison,4
arm,2
aeneid,1
possibly,5
dr,1
trapp’s,1
ay,2
curious,1
discovery,2
warburton,1
elusinian,2
mysteries,4
couched,1
disclosed,1
unnecessary,3
learning,7
understood,3
meaning,4
critic,1
aside,1
dick,2
steele,1
embraced,5
readily,2
resigned,1
gracious,2
clapping,1
shakespeare,4
betterton,3
booth,2
deciding,1
difference,4
actors,1
placing,1
accent,2
lines,3
disputed,1
sides,4
warmth,4
retained,3
characteristic,1
essence,2
line,2
othello,1
conjecture,1
suggested,4
thy,5
hinted,1
reading,2
sophisticated,1
vocative,1
altered,1
sight,7
text,1
disturbed,1
changed,8
instead,17
refer,1
faith,2
forgot,3
talked,4
blotted,1
interrogated,1
ambiguous,1
passages,4
declined,1
satisfactory,1
theobald,1
editions,1
concluding,3
marvel,1
gird,1
discovering,2
obscure,1
certes,1
pregnant,1
plainest,1
evidently,1
striking,1
meanings,1
balance,1
judgments,2
unquestionable,1
certainty,2
farthing,1
monument,3
addressing,2
milton,4
brother,8
poets,5
erst,1
ere,1
convened,1
tables,1
incapable,3
ix,1
joined,3
bards,1
recorders,1
achilles,1
ulysses,1
julius,1
caesar,1
adam,1
whispered,1
dryden,2
devil,7
amongst,3
henry,1
distinguishing,2
fixed,7
thomas,1
thumb,1
speaking,2
resentment,4
historian,4
injustice,2
stature,1
bigger,1
span,1
37th,1
inch,1
shorter,1
beaux,2
age,23
hero,2
stories,1
viz,4
pudding,1
cow’s,1
belly,3
ridiculous,8
legend,1
owning,1
swallowed,4
adding,5
fierceness,1
weapon,3
cow,1
fury,3
confounded,2
effect,9
waived,1
story,7
passing,2
touching,1
giants,1
killing,1
mistake,2
recorded,1
jack,1
giantkiller,1
fancied,6
extirpated,1
race,1
tame,1
giant,1
complacently,1
stayed,2
winter,4
special,1
request,3
home,10
sternlooking,1
leaning,1
shoulder,2
oliver,1
cromwell,2
martel,1
taught,8
grandmother,1
carried,12
tempest,1
narrowly,4
soused,1
nevertheless,1
