Words,Count
grove,11
oaks,1
rose,24
above,110
gradual,1
ascent,1
near,67
half,81
mile,14
enough,171
charming,30
prospect,25
valley,2
beneath,4
midst,11
fine,62
lawn,2
sloping,2
down,128
towards,100
summit,2
plentiful,5
spring,3
gushing,2
rock,2
covered,7
firs,1
forming,4
constant,26
cascade,1
feet,23
carried,57
regular,9
flight,6
steps,8
tumbling,3
natural,73
fall,40
broken,31
mossy,2
stones,1
running,23
pebly,1
channel,1
lesser,4
falls,5
winded,1
along,15
fell,103
lake,2
foot,26
below,24
south,2
seen,211
front,4
filled,18
center,1
embellished,1
groups,1
beeches,1
elms,1
fed,4
sheep,4
issued,9
river,6
miles,43
meander,1
amazing,2
meadows,3
woods,3
emptied,3
itself,97
sea,7
arm,36
island,1
beyond,46
closed,6
extent,3
adorned,6
villages,1
terminated,1
towers,1
ruined,11
abby,1
grown,20
ivy,1
remained,32
entire,17
lefthand,2
scene,71
presented,9
view,21
park,7
composed,17
unequal,3
ground,40
agreeably,5
varied,3
diversity,3
hills,2
lawns,3
wood,11
water,27
admirable,5
owing,27
art,71
gradually,1
ridge,1
wild,11
mountains,4
tops,1
clouds,6
middle,11
remarkably,7
serene,4
terrace,1
dawn,2
minute,24
lovely,37
described,24
eye,32
streams,7
light,74
ascended,7
blue,4
firmament,1
harbingers,2
pomp,4
blaze,1
majesty,14
sun,15
object,76
alone,119
lower,13
creation,17
glorious,15
presenteda,1
replete,2
benevolence,11
meditating,7
render,8
acceptable,4
creator,5
doing,37
unadvisedly,2
get,80
breaking,19
thy,107
let,164
een,4
slide,3
rings,3
breakfast,17
please,68
compliments,29
tea,11
poured,7
thanked,15
himimagining,1
gown,10
ornament,2
presents,9
complacence,16
adorning,2
say,373
greatest,60
ladies,84
study,15
expectation,12
disappointed,14
according,42
received,202
surprizes,7
silent,43
brother,156
story,101
already,133
repeat,22
virtue,104
maintained,16
severity,19
character,118
especially,68
vented,10
bitterness,9
voted,1
sending,12
noxious,1
goodnatured,23
question,59
intimated,4
helpless,8
commended,13
brothers,23
charity,28
informed,58
ended,33
narrative,16
owning,6
resolution,64
breed,4
acknowledge,19
truth,226
ready,71
oblige,15
seldom,43
contradicted,2
few,154
observations,20
headstrong,9
blest,6
independent,6
low,40
voice,90
amounted,3
muttering,9
withheld,4
utmost,97
profuseness,1
unknown,7
impudent,10
slut,9
wanton,11
audacious,4
harlot,2
jade,2
vile,10
strumpet,2
appellation,16
tongue,45
fails,6
lash,3
bring,80
disgrace,8
consultation,3
entered,72
discover,37
scrutiny,1
characters,43
female,27
servants,84
acquitted,8
scarecrows,1
next,129
examine,11
among,133
inhabitants,3
referred,3
enquire,28
imaginable,12
diligence,8
report,21
afternoon,41
settled,20
withdrew,17
undertaken,11
v,19
uncommon,13
observation,29
departed,62
expecting,7
cue,3
prudent,27
housekeeper,6
relied,4
absence,21
differ,10
greatly,129
expressed,51
presence,47
suffer,69
doubtful,6
earnestly,35
asleep,18
lap,3
forbear,21
kiss,10
wonderfully,9
squeezing,2
kissing,6
raptures,14
inspire,12
sage,8
dame,3
forty,14
youthful,1
vigorous,3
bridegroom,5
shrill,3
o,129
dear,189
creaturethe,1
pretty,97
vow,8
boy,68
exclamations,4
continued,59
interrupted,42
proceeded,82
execute,14
commission,12
providing,5
necessaries,9
appointing,1
nursery,4
liberal,7
exceeded,13
lest,32
virtuous,19
condemn,19
showing,19
baseborn,3
condemned,27
law,74
irreligious,1
observe,14
saying,115
since,195
whim,1
adopt,3
brat,1
treated,42
tenderness,47
help,52
thinking,24
encouragement,22
obstinacy,5
mankind,44
oppose,5
ridiculous,8
humours,7
reflections,20
usually,15
has,25
hinted,16
accompanied,15
act,58
compliance,19
inclinations,53
surely,67
contribute,10
heighten,8
declaration,15
folly,40
unreasonableness,1
submitted,12
tacit,4
obedience,14
implies,1
force,56
consequently,23
easily,78
preserved,32
relation,50
performs,6
grumbling,2
reluctance,10
expressions,19
dislike,16
dissatisfaction,4
manifest,4
difficulty,41
undergo,7
enhance,1
obligation,13
deep,27
making,85
lend,17
favour,103
rarely,8
indulge,13
instances,34
inspiration,4
writers,29
gifted,2
enable,16
discovery,46
vi,19
introduced,26
simile,8
jenny,52
difficulties,7
discouragements,2
young,483
pursuit,34
learning,55
disposed,9
prepared,15
visit,87
habitations,2
conceal,45
kite,2
tremendous,5
bird,27
feathered,3
generation,1
soaring,2
aloft,4
hovering,2
heads,11
amorous,14
dove,2
innocent,48
spread,7
wide,7
alarm,6
fly,21
trembling,28
hidingplaces,1
proudly,3
beats,3
conscious,13
dignity,18
meditates,2
intended,78
mischief,27
approach,17
proclaimed,4
street,21
ran,40
houses,10
each,76
dreading,1
lot,7
stately,2
advances,4
field,28
bears,7
towering,1
conceit,9
preeminence,2
schemes,7
effect,60
imagine,91
apprehension,34
coming,48
hundred,36
future,53
commentator,2
intention,27
signify,4
devour,2
birds,5
insult,8
tyrannize,1
use,129
recompense,1
extreme,17
servility,2
superiors,8
reasonable,14
slaves,5
flatterers,2
exact,20
taxes,3
whenever,25
exert,7
soured,5
disposition,56
walk,31
refine,1
temper,76
venting,7
purging,2
visitant,5
universally,15
dreaded,2
hated,21
arrival,66
went,102
habitation,5
resemble,12
comeliness,5
favourable,23
rest,80
imparted,3
happened,141
thither,23
presently,125
scrutinize,1
girls,23
last,303
fixed,30
strongest,9
suspicion,70
agreed,62
likeliest,3
fact,76
comely,4
girl,113
face,111
compensated,6
esteemed,13
judgment,38
perfect,55
maturity,4
share,39
deal,48
improved,15
erudition,4
schoolmaster,13
discovering,12
quickness,4
parts,38
learningfor,1
leisure,18
hour,54
reading,35
books,32
scholarshad,1
goodnature,18
follyjust,1
itto,2
instruct,7
obtained,22
competent,4
latin,20
language,34
scholar,10
quality,56
small,48
inconveniences,3
accomplished,6
relish,9
society,35
equals,3
education,28
inferiors,5
matter,248
superiority,15
consequence,79
envy,31
illwill,5
secretly,2
burnt,7
bosoms,4
service,69
openly,10
everybody,15
vexation,4
publickly,6
shone,8
sunday,8
new,40
silk,4
laced,7
cap,7
appendages,1
flame,6
lain,5
embryo,2
burst,33
increased,14
pride,30
none,109
feed,10
seemed,93
demand,17
instead,56
adoration,5
gained,15
hatred,27
finery,3
declared,85
honestly,14
parents,24
daughters,29
felicitated,1
circumstance,54
confirmed,20
officiated,4
violent,123
illness,3
sat,52
nights,7
day,197
sober,25
suspected,37
trollops,3
airs,5
forsooth,9
appear,69
putting,18
gravity,16
austerity,1
oration,4
words,153
sentence,19
prisoner,19
accuse,13
fully,16
guilt,36
reasons,45
shewn,8
possible,112
required,23
stronger,18
evidence,41
convicted,4
saved,15
accusers,1
trouble,44
freely,10
confessing,4
charged,15
confession,12
delivered,56
terms,23
contrition,5
appeared,99
mollify,1
pronounced,6
opprobrious,4
bystanders,1
numerous,7
cried,112
madams,2
spoke,49
sarcastically,1
expressing,20
abhorrence,12
patiently,2
except,30
malice,25
reflected,9
tossing,2
nose,21
stomach,8
gowns,4
trumpery,5
replied,96
surprized,55
judicious,5
tranquillity,6
affronts,4
chastity,7
patience,39
tired,9
exercise,13
succeeded,26
hopes,72
inquiry,3
triumph,10
appointed,21
faithful,11
heard,209
improvements,2
marriage,68
living,28
neighbouring,11
curate,3
satisfaction,87
blessed,12
entertain,29
happiness,93
graces,5
also,10
dispatched,12
unhappy,44
culprit,2
hoped,37
correction,9
receive,50
wholesome,10
admonition,5
reproof,1
instructive,3
vii,19
grave,39
once,195
peradventure,4
follows,32
magistrate,14
punish,13
rigorously,1
reason,177
determined,50
milder,1
resentment,28
influence,5
considering,17
deposited,14
aggravation,2
yourself,129
exposed,14
inhuman,2
abandoned,20
humanity,14
parted,13
admonish,3
mean,85
violation,2
chastitya,1
crime,23
lightly,2
debauched,7
heinous,5
dreadful,53
consequences,28
sufficiently,41
inasmuch,1
defiance,5
laws,31
express,48
founded,14
argued,7
incur,7
divine,38
displeasure,17
breach,7
instance,64
vengeance,12
specifically,1
denounced,4
afraid,119
regarded,10
reminded,8
need,60
information,22
awaken,4
suffice,8
repentance,16
drive,14
desperation,2
attentively,5
deter,5
infamous,4
driven,20
lepers,1
reprobate,3
associate,2
fortunes,13
hereby,2
enjoying,5
disabled,4
acquiring,2
almost,202
sustenance,4
necessity,14
shame,31
misery,47
unavoidably,5
ends,7
destruction,20
body,47
soul,58
compensate,2
evils,6
temptation,7
sophistry,2
delusion,2
strong,35
persuade,23
bargain,20
carnal,2
overpower,3
totally,41
flying,11
affright,3
terror,13
carries,4
punishment,37
base,24
void,10
bear,91
level,1
lowest,16
sacrifice,29
noble,48
heavenly,6
branch,4
sure,366
passion,144
love,313
excuse,51
mere,19
tool,1
bubble,2
barbarously,5
corrupt,7
pervert,1
meaning,22
laudable,3
rational,2
reciprocal,4
scripture,11
bids,3
enemies,27
fervent,1
naturally,13
friends,75
dearer,2
enemy,45
solicits,1
entail,1
purchase,11
trivial,7
contemptible,13
expense,24
intirely,5
seeks,3
attempt,25
betray,19
loser,2
corrupter,1
pretend,18
real,46
worst,33
false,32
designing,2
treacherous,6
pretended,16
intends,5
debauch,2
paused,5
moment,126
talked,11
irrevocable,1
caution,22
strengthen,2
slip,8
openness,6
deceive,7
convey,22
avoid,54
allotted,3
heavier,5
days,55
motive,43
going,92
astray,1
even,157
vicious,14
concerning,93
molest,1
remains,13
inform,42
seduced,4
anger,39
experienced,13
lifted,6
modest,9
argument,17
total,5
amount,6
ingratitude,23
feel,37
degree,79
spare,5
blushes,5
repetition,5
declare,23
professions,11
leave,166
assure,71
kinder,8
generous,52
offer,42
understanding”here,1
tears,79
flowing,4
apace,2
stopped,11
moments,34
thus“indeed,1
kindness,26
overcomes,1
endeavour,54
deserve,40
kindly,27
allow,31
heartily,76
live,62
grateful,13
favours,19
show,51
knees,29
entreat,10
persist,4
asking,16
promise,137
faithfully,20
solemn,32
ties,1
engagements,7
religious,19
vows,5
protestations,14
mention,114
sacred,12
stagger,2
hesitated,11
wrong,40
enter,10
villain,55
vain,25
curiosity,44
inquired,2
fellow,228
ignorantly,4
confer,6
undeserving,3
points,7
assurances,13
entirely,126
reach,17
neither,110
probability,13
becoming,7
ingenuity,3
credit,19
believed,53
disdained,1
lie,39
hazarded,2
further,39
forfeit,6
integrity,15
betraying,10
apprehensions,29
guilty,83
falsehood,15
dismissed,13
remove,13
obloquy,1
incurred,4
concluding,11
additional,9
documents,3
recommended,23
reconcile,17
mine,52
viii,18
dialogue,23
mesdames,1
amusement,6
instruction,5
betaken,4
post,10
adjoining,1
conveyance,4
keyhole,3
sucked,1
ears,45
lecture,9
answers,13
passed,76
hole,5
studydoor,1
frequently,40
applied,54
famous,15
wall,5
thisbe,2
purposes,17
became,51
repeating,10
intercourse,5
cry,17
shakspeare,1
justice,90
peace,36
occurred,21
examinations,1
chaste,3
virgins,2
occasions,39
concealing,11
de,40
non,22
apparentibus,1
et,12
existentibus,1
eadem,1
est,10
ratioin,1
english,35
blush,9
silence,28
hearing,52
exclaiming,1
clemency,2
suffering,11
swore,27
discomposed,5
features,10
smile,35
thing,74
unusual,7
smiles,10
homer,15
conceive,48
venus,8
calls,11
laughterloving,1
goddess,9
seraphina,1
shoots,1
stagebox,1
quit,26
immortality,5
dimpled,1
cheeks,19
august,2
tisiphone,1
misses,2
sisters,11
breeze,2
boreas,2
pleasant,19
november,1
gently,15
reproved,1
seems,72
tainted,2
inveighed,2
adding,21
faults,27
heaven,94
prying,2
spirit,56
acted,26
agreeing,4
lover,59
doubted,26
rascal,30
infinitely,17
blame,41
probably,75
prevailed,59
proceeding,26
surprised,1
wellbred,7
lips,36
sounded,3
consonant,2
launched,7
safety,12
forecast,1
admire,11
wonderful,24
celerity,2
tacked,1
steering,1
politician,7
admiring,3
ladyship,121
deceived,27
pitied,9
husseys,1
lenity,5
farmers,6
church,23
bare,11
necks,4
protest,31
wenches,7
hang,7
lures,1
fellows,59
detest,15
faces,13
seamed,1
smallpox,5
confess,67
artful,11
convinced,93
betrayed,22
forced,30
pity,56
approved,11
bitter,30
invective,2
compassionate,7
considerations,13
deluded,1
arts,16
deceitful,3
ix,18
reception,15
indulgence,13
industriously,3
partly,35
reconciling,4
silencing,2
clamours,3
event,20
answer,129
convened,2
fate,23
cryed,14
diverted,5
beating,6
hemp,1
condition,58
behaved,28
tide,2
turned,75
luck,14
ay,75
comes,21
comment,11
partiality,4
impolitic,1
ungrateful,14
used,92
exerted,11
thereby,3
disobliged,3
secret,74
conferring,3
procure,21
creating,3
removed,29
reproach,4
vent,9
rage,38
seek,7
whisper,9
abroad,22
supposition,6
reconciled,21
universal,12
assent,6
outcry,2
turn,60
changed,22
cruelty,18
exclaimed,4
disowned,1
wanting,7
departure,36
insinuated,2
spirited,1
black,61
frequent,24
hints,24
legal,8
calumnies,1
suspicious,5
despised,8
gossips,1
complection,1
hear,111
intimation,4
absolutely,56
criminal,13
error,16
politics,17
tempering,1
mercy,38
refusing,9
gratify,7
mob,15
desired,88
sacrificed,13
ruin,59
infamy,2
shameful,7
word,165
occurs,2
writings,7
stations,2
rank,19
meant,40
complying,4
inclination,36
reformation,3
abolished,2
gate,9
shut,13
lead,20
chuse,15
road,56
chose,18
encourage,13
sunk,12
unable,15
retrieve,3
remain,22
acquaintance,70
wisely,16
reputation,53
tasted,12
losing,7
wherever,10
communicate,21
x,15
hospitality,6
sketch,2
doctor,65
captain,102
particularly,36
open,69
gain,10
deserving,8
genius,27
shared,5
principal,30
missed,13
vast,39
abilities,5
profited,5
application,12
letters,15
conversation,97
eminence,1
literature,5
wonder,69
fashion,27
slenderly,1
possessed,29
eagerly,40
flock,1
complaisance,1
advantages,8
entitled,4
bountifully,1
bestow,22
meat,9
drink,32
lodging,19
flattery,5
subserviency,1
enrolled,4
number,27
domestics,2
wearing,2
masters,27
receiving,15
wages,10
satisfy,26
appetites,10
restrictions,2
health,37
prompted,4
temperance,1
abstinence,1
meals,5
retire,11
sollicitation,2
sollicitations,2
savour,5
strongly,32
free,18
impertinence,10
places,21
equality,2
indigent,1
circumstances,66
abode,5
convenient,6
stand,29
dr,15
blifil,296
talents,13
profession,28
disliked,5
physic,10
studied,3
ones,16
unacquainted,10
unfortunately,21
science,6
bread,16
misfortunes,24
recommendation,7
villany,19
unfortunate,41
negative,12
recommendationthis,1
appearance,47
whether,163
consisted,15
presume,17
touchstone,1
distinguish,10
delighted,15
controversies,2
doctors,12
knowledge,61
divinity,5
puzzled,2
curates,1
looks,31
deportment,6
saint,2
equally,35
namesake,2
roman,8
kalendar,1
sympathies,1
beget,3
experience,22
teaches,6
direct,26
tendency,4
sexes,8
lament,14
namely,27
alive,24
fatal,20
bar,11
obtaining,10
indulgences,1
probable,23
purity,6
matrimony,13
correspondence,7
possession,49
ruminated,1
memory,19
incapacity,1
succeed,13
discerned,8
hears,6
qualifications,13
confidence,31
thirtyfive,1
size,6
wellbuilt,2
scar,2
forehead,7
injure,11
denoted,4
valour,3
halfpay,1
officer,31
teeth,14
affable,5
countenance,79
roughness,2
deposit,5
gentleness,4
goodhumour,6
ungenteel,2
devoid,2
abounded,2
sprightliness,7
serious,35
resume,2
academic,1
paternal,6
holy,5
ordained,3
military,8
preferred,10
kings,10
bishops,4
purchased,10
lieutenant,58
dragoons,1
quarrelled,6
colonel,6
interest,56
sell,5
rusticated,2
studying,1
scriptures,4
methodism,2
unlikely,4
saintlike,1
friendship,56
sake,58
easy,57
accounted,13
natures,5
delight,34
evil,30
accessory,1
theft,5
commit,12
ourselves,36
lastly,25
aggrandizing,2
families,11
motives,18
operated,6
determine,27
introduce,19
week,18
felicitate,2
ovid,7
formerly,56
failed,14
improve,8
xi,11
rules,24
examples,13
falling,8
descriptions,6
prudential,2
inducements,3
wise,58
forget,32
doomed,3
season,24
remember,103
assigned,7
purpose,90
earlier,11
moreover,20
remark,5
steady,2
shows,10
younger,16
uncertain,4
capricious,5
foolish,28
discern,9
sagacity,18
certainty,7
example,32
captains,9
seized,13
pining,1
moping,1
puny,2
distemper,17
felt,50
sensation,6
ashamed,57
idle,11
childish,9
liking,13
outside,12
value,38
duration,5
cherrycheeks,1
lilywhite,2
hands,102
sloeblack,1
locks,1
downy,1
chins,1
dapper,1
shapes,3
worthless,7
partys,1
outward,10
ornaments,4
beholden,4
taylor,4
laceman,1
periwigmaker,1
hatter,1
milliner,1
fopmakers,1
assembly,14
drawingroom,7
ridicule,14
neat,3
illfancied,1
expressly,6
skin,10
cherrycoloured,1
colour,24
overgrown,3
beard,7
shape,7
exactly,21
proportioned,2
strength,29
ploughman,1
shoulders,4
broad,6
calves,2
legs,19
larger,14
chairman,2
wanted,36
elegance,7
reverse,12
clumsy,2
sets,3
gentlemen,102
blood,80
ancestors,2
viz,18
sauces,2
wines,1
delicacy,22
overlooked,4
defects,3
imagined,73
prettier,1
forewent,1
consideration,61
perceived,41
quicksighted,5
remarkable,18
draw,33
picture,20
hogarth,4
ago,37
exhibited,4
print,2
winters,2
improper,13
emblem,1
walking,13
covent,1
garden,14
starved,4
footboy,1
behind,55
carrying,17
